"fclty_id","fclty_nm","area_addr","ctprvn_cd","ctprvn_nm","signgu_cd","signgu_nm","adstrd_cd","adstrd_nm","fclty_la","fclty_lo"
"KP1130","웃는얼굴아트센터","대구광역시 달서구 문화회관길 160 (장기동)","22","대구광역시","22070","달서구","2207059","장기동","35.8435133","128.5229793"
"KP1131","우전소극장","대구광역시 남구 현충로 256 (대명동)","22","대구광역시","22040","남구","2204056","대명1동","35.855193","128.583255"
"KP1132","우봉아트홀","대구광역시 남구 효성로 33 (봉덕동)","22","대구광역시","22040","남구","2204053","봉덕1동","35.8348249","128.5982262"
"KP1133","우란2경","서울특별시 성동구 연무장7길 11 (성수동2가) ","11","서울특별시","11040","성동구","1104068","성수2가3동","37.5437898","127.0544169"
"KP1134","우정아트센터","서울특별시 중구 세종대로 55 (태평로2가)서울특별시 중구 태평로2가 150 부영 태평빌딩 ","11","서울특별시","11020","중구","1102052","소공동","37.5616355","126.9749466"
"KP1135","우리네 극장","서울특별시 종로구 동숭길 55 (동숭동) 5층","11","서울특별시","11010","종로구","1101064","이화동","37.580792","127.0041704"
"KP1136","우리열린극장","서울특별시 종로구 삼일대로 428 (낙원동)","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5727653","126.9879193"
"KP1137","월명종합경기장","전라북도 군산시 번영로 281 (사정동) ","35","전라북도","35020","군산시","3502068","개정동","35.9641929","126.746475"
"KP1138","유앤아이센터","경기도 화성시 태안로 145 (병점동)","31","경기도","31240","화성시","3124054","병점2동","37.2029659","127.0332029"
"KP1139","의정부 실내체육관","경기도 의정부시 체육로 90 (녹양동) ","31","경기도","31030","의정부시","3103064","녹양동","37.7579308","127.0297651"
"KP1140","의정부청소년수련관","경기도 의정부시 의정로 27 (의정부동)","31","경기도","31030","의정부시","3103051","의정부1동","37.7351686","127.0340922"
"KP1141","의정부아트캠프","경기도 의정부시 평화로493번길 48 (의정부동) ","31","경기도","31030","의정부시","3103051","의정부1동","37.7377408","127.0474615"
"KP1142","의정부시청","경기도 의정부시 시민로 1 (의정부동) ","31","경기도","31030","의정부시","3103051","의정부1동","37.738083","127.033753"
"KP1143","의정부예술의전당","경기도 의정부시 의정로 1 (의정부동)","31","경기도","31030","의정부시","3103051","의정부1동","37.7333424","127.034206"
"KP1144","유성문화원","대전광역시 유성구 문화원로 46  유성문화원","25","대전광역시","25040","유성구","2504054","온천2동","36.3598645","127.340824"
"KP1145","유스퀘어 문화관","광주광역시 서구 무진대로 904 (광천동)","24","광주광역시","24020","서구","2402056","광천동","35.1606026","126.8798481"
"KP1146","을숙도문화회관","부산광역시 사하구 낙동남로1233번길 25 (하단동)","21","부산광역시","21100","사하구","2110056","하단1동","35.1102287","128.9446667"
"KP1147","윤형빈소극장 [부산]","부산광역시 남구 수영로 312 (대연동) 지하1층","21","부산광역시","21070","남구","2107070","대연1동","35.1369845","129.1006257"
"KP1148","유시어터","서울특별시 강남구 도산대로58길 16 (청담동)","11","서울특별시","11230","강남구","1123078","청담동","37.5222137","127.0411937"
"KP1149","유나이티드 컬쳐센터 & 갤러리","서울특별시 강남구 강남대로102길 41 (역삼동) ","11","서울특별시","11230","강남구","1123064","역삼1동","37.5035676","127.0280515"
"KP1150","윤당아트홀","서울특별시 강남구 언주로 844 (신사동)","11","서울특별시","11230","강남구","1123051","신사동","37.5256592","127.0337446"
"KP1151","음악서점 라이너노트","서울특별시 마포구 성미산로29길 4 (연남동) 1층","11","서울특별시","11140","마포구","1114071","연남동","37.5644118","126.9229581"
"KP1152","웨스트브릿지 라이브홀","서울특별시 마포구 와우산로25길 6 (서교동)","11","서울특별시","11140","마포구","1114066","서교동","37.5536431","126.9261651"
"KP1153","은평문화예술회관","서울특별시 은평구 녹번로 16 (녹번동)","11","서울특별시","11120","은평구","1112051","녹번동","37.6037351","126.9279004"
"KP1154","유니버설아트센터","서울특별시 광진구 천호대로 664 (능동)","11","서울특별시","11050","광진구","1105059","능동","37.5500867","127.0876878"
"KP1155","월서울 (wall.seoul)","서울특별시 성동구 성수이로 65 (성수동2가) ","11","서울특별시","11040","성동구","1104068","성수2가3동","37.5409762","127.0554539"
"KP1156","의외의 조합","서울특별시 중구 동호로17길 121 (신당동) ","11","서울특별시","11020","중구","1102069","신당동","37.5537994","127.0046378"
"KP1157","을지공간","서울특별시 중구 창경궁로5길 5 (을지로4가) 4층","11","서울특별시","11020","중구","1102060","을지로동","37.5671124","126.9976999"
"KP1158","원패스아트홀","서울특별시 종로구 대학로12길 15 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5827358","127.0028633"
"KP1159","유니플렉스","서울특별시 종로구 대학로12길 64","11","서울특별시","11010","종로구","1101064","이화동","37.5811984","127.0036131"
"KP1160","윈씨어터(구. 대학로갈갈이홀)","서울특별시 종로구 대학로8가길 111 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5809809","127.0035455"
"KP1161","위워크 광화문","서울특별시 종로구 종로1길 50 (중학동) B동 2층","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5747276","126.9790252"
"KP1162","윤보선 고택","서울특별시 종로구 윤보선길 62 (안국동) ","11","서울특별시","11010","종로구","1101054","삼청동","37.5792353","126.9837186"
"KP1163","이천아트홀","경기도 이천시 부악로 40 (중리동)","31","경기도","31210","이천시","3121052","중리동","37.272342","127.435034"
"KP1164","창천교회 백주년기념관","서울특별시 서대문구 연세로 38 (창천동) 창천교회 ","11","서울특별시","11130","서대문구","1113075","신촌동","37.5591766","126.9376662"
"KP1165","이충문화체육센터","경기도 평택시 장안웃길 149 (이충동) ","31","경기도","31070","평택시","3107051","중앙동","37.0660579","127.07071"
"KP1166","이음아트홀","대전광역시 유성구 도안대로 591 (봉명동)","25","대전광역시","25040","유성구","2504064","온천1동","36.3531046","127.340759"
"KP1167","이수아트홀 [대전]","대전광역시 서구 문정로 78 (탄방동)","25","대전광역시","25030","서구","2503057","탄방동","36.3464658","127.3878797"
"KP1168","인천문학경기장","인천광역시 미추홀구 매소홀로 618 (문학동) ","23","인천광역시","23090","미추홀구","2309074","문학동","37.4365641","126.686453"
"KP1169","인천대공원 야외음악당","인천 남동구 장수동 188 인천대공원 내","23","인천광역시","23050","남동구","2305075","장수서창동","37.4592962","126.7639498"
"KP1170","인천남동체육관","인천광역시 남동구 소래로 500 (수산동) ","23","인천광역시","23050","남동구","2305067","남촌도림동","37.4347246","126.7335991"
"KP1171","인천문화아트홀","인천광역시 남동구 문화로 119 (구월동) 지하1층","23","인천광역시","23050","남동구","2305051","구월1동","37.4496706","126.6993582"
"KP1172","인천문화예술회관","인천광역시 남동구 예술로 149 (구월동) ","23","인천광역시","23050","남동구","2305051","구월1동","37.4475652","126.700075"
"KP1173","인천대학교 대강당","인천광역시 연수구 아카데미로 119 (송도동)","23","인천광역시","23040","연수구","2304066","송도2동","37.3778558","126.6325069"
"KP1174","이월드 대공연장","대구광역시 달서구 두류공원로 200 (두류동) ","22","대구광역시","22070","달서구","2207076","두류1·2동","35.8548554","128.564821"
"KP1175","인디아트홀 공","서울특별시 영등포구 선유서로30길 30 (양평동1가)","11","서울특별시","11190","영등포구","1119061","양평1동","37.5246216","126.8892601"
"KP1176","이원아트홀","서울특별시 마포구 마포대로 12 (마포동) 한신빌딩 1층","11","서울특별시","11140","마포구","1114075","도화동","37.5378656","126.9443946"
"KP1177","이웃집마녀","서울특별시 마포구 동교로34길 6 (연남동)","11","서울특별시","11140","마포구","1114071","연남동","37.5609366","126.9246658"
"KP1178","이너프 라운지","서울 마포구 토정로17길 11 2층","11","서울특별시","11140","마포구","1114060","대흥동","37.545215","126.9356609"
"KP1179","이화여자대학교 대강당","서울특별시 서대문구 이화여대길 52 (대현동) ","11","서울특별시","11130","서대문구","1113075","신촌동","37.5617396","126.9472448"
"KP1180","인디톡","서울특별시 서대문구 연세로5길 38 (창천동) ","11","서울특별시","11130","서대문구","1113075","신촌동","37.5561373","126.9352564"
"KP1181","이화여자대학교 삼성홀","서울특별시 서대문구 이화여대길 52 (대현동)","11","서울특별시","11130","서대문구","1113075","신촌동","37.5617396","126.9472448"
"KP1182","이화여자대학교 김영의홀","서울특별시 서대문구 이화여대길 52 (대현동)","11","서울특별시","11130","서대문구","1113075","신촌동","37.5617396","126.9472448"
"KP1183","이화여고 100주년 기념관","서울특별시 중구 정동길 26 (정동)","11","서울특별시","11020","중구","1102052","소공동","37.5658284","126.9713043"
"KP1184","익스트림씨어터 2관","서울특별시 종로구 이화장길 54 (이화동)","11","서울특별시","11010","종로구","1101064","이화동","37.5776001","127.0047407"
"KP1185","이수아트홀 [대학로]","서울특별시 종로구 이화장길 58 (이화동)서울특별시 종로구 이화동  36-2","11","서울특별시","11010","종로구","1101064","이화동","37.577907","127.0046381"
"KP1186","정보소극장","서울특별시 종로구 대학로12길 38 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5824824","127.0037382"
"KP1187","인사아트홀","서울특별시 종로구 인사동길 34-1 (관훈동)","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5738118","126.9856336"
"KP1188","임실군민회관","전라북도 임실군 임실읍 호국로 1703","35","전라북도","35350","임실군","3535011","임실읍","35.6149022","127.2871073"
"KP1189","작은공연장 단","강원도 강릉시 경강로2046번길 5 (명주동)","32","강원도","32030","강릉시","3203052","중앙동","37.7511632","128.8927828"
"KP1190","잡월드 나래울극장","경기도 성남시 분당구 분당수서로 501(정자동 4-6)","31","경기도","31023","성남시 분당구","3102378","정자동","37.3784946","127.1063938"
"KP1191","인터플레이 [대전]","대전광역시 서구 대덕대로162번길 11 (갈마동) ","25","대전광역시","25030","서구","2503064","갈마1동","36.347331","127.3767366"
"KP1192","작은극장 다함","대전광역시 동구 대전로448번길 70 (가오동)","25","대전광역시","25010","동구","2501053","효동","36.3075644","127.4555592"
"KP1193","인천서구청소년수련관","인천광역시 서구 원창로 92 (원창동) ","23","인천광역시","23080","서구","2308073","신현원창동","37.5175776","126.6592486"
"KP1194","인천서구문화회관","인천광역시 서구 서달로 190 (가정동)","23","인천광역시","23080","서구","2308056","가정3동","37.5156992","126.6798899"
